ACCOUNT_CATEGORY,COUNT
"GOLD LOAN, AUTO LOAN, CREDIT CARD, HOUSING LOAN, TWO-WHEELER LOAN, PERSONAL LOAN",1
"TWO-WHEELER LOAN, AUTO LOAN, CONSUMER LOAN, HOUSING LOAN, PERSONAL LOAN",1
"AUTO LOAN, TWO-WHEELER LOAN, HOUSING LOAN, GOLD LOAN, PERSONAL LOAN, CONSUMER LOAN",1
"AUTO LOAN, TWO-WHEELER LOAN, HOUSING LOAN, PERSONAL LOAN, GOLD LOAN",1
"AUTO LOAN, CONSUMER LOAN, PERSONAL LOAN, HOUSING LOAN, CREDIT CARD, GOLD LOAN, TWO-WHEELER LOAN",1
"AUTO LOAN, TWO-WHEELER LOAN, CONSUMER LOAN, GOLD LOAN, PERSONAL LOAN, HOUSING LOAN",1
"TWO-WHEELER LOAN, AUTO LOAN, GOLD LOAN, CREDIT CARD, HOUSING LOAN, CONSUMER LOAN, PERSONAL LOAN",1
"CONSUMER LOAN, AUTO LOAN, TWO-WHEELER LOAN, HOUSING LOAN, CREDIT CARD, GOLD LOAN",1
"GOLD LOAN, CREDIT CARD, PERSONAL LOAN, CONSUMER LOAN, AUTO LOAN, HOUSING LOAN",1
"CONSUMER LOAN, HOUSING LOAN, PERSONAL LOAN, GOLD LOAN, TWO-WHEELER LOAN, AUTO LOAN",1
"CONSUMER LOAN, CREDIT CARD, HOUSING LOAN, GOLD LOAN, PERSONAL LOAN, TWO-WHEELER LOAN, AUTO LOAN",1
"TWO-WHEELER LOAN, CREDIT CARD, AUTO LOAN, HOUSING LOAN, CONSUMER LOAN, GOLD LOAN, PERSONAL LOAN",1
"TWO-WHEELER LOAN, CREDIT CARD, PERSONAL LOAN, GOLD LOAN, HOUSING LOAN, CONSUMER LOAN, AUTO LOAN",1
"PERSONAL LOAN, GOLD LOAN, TWO-WHEELER LOAN, AUTO LOAN, CREDIT CARD, HOUSING LOAN, CONSUMER LOAN",1
"CONSUMER LOAN, PERSONAL LOAN, AUTO LOAN, GOLD LOAN, HOUSING LOAN, TWO-WHEELER LOAN, CREDIT CARD",1
"PERSONAL LOAN, HOUSING LOAN, CONSUMER LOAN, GOLD LOAN, CREDIT CARD, AUTO LOAN",1
"HOUSING LOAN, TWO-WHEELER LOAN, CONSUMER LOAN, AUTO LOAN, GOLD LOAN",1
"GOLD LOAN, AUTO LOAN, HOUSING LOAN, CREDIT CARD, CONSUMER LOAN, PERSONAL LOAN, TWO-WHEELER LOAN",1
"PERSONAL LOAN, CONSUMER LOAN, TWO-WHEELER LOAN, CREDIT CARD, GOLD LOAN",1
"CONSUMER LOAN, HOUSING LOAN, PERSONAL LOAN, GOLD LOAN, TWO-WHEELER LOAN, CREDIT CARD",1
"PERSONAL LOAN, CREDIT CARD, AUTO LOAN, HOUSING LOAN, CONSUMER LOAN, TWO-WHEELER LOAN, GOLD LOAN",1
"CREDIT CARD, AUTO LOAN, GOLD LOAN, HOUSING LOAN, TWO-WHEELER LOAN, CONSUMER LOAN, PERSONAL LOAN",1
"CONSUMER LOAN, TWO-WHEELER LOAN, GOLD LOAN, HOUSING LOAN, PERSONAL LOAN, CREDIT CARD, AUTO LOAN",1
"TWO-WHEELER LOAN, CONSUMER LOAN, CREDIT CARD, PERSONAL LOAN, HOUSING LOAN, GOLD LOAN, AUTO LOAN",1
"AUTO LOAN, PERSONAL LOAN, CREDIT CARD, GOLD LOAN, TWO-WHEELER LOAN, CONSUMER LOAN, HOUSING LOAN",1
"PERSONAL LOAN, TWO-WHEELER LOAN, CREDIT CARD, CONSUMER LOAN, GOLD LOAN, HOUSING LOAN, AUTO LOAN",1
"CREDIT CARD, AUTO LOAN, HOUSING LOAN, GOLD LOAN, PERSONAL LOAN, CONSUMER LOAN, TWO-WHEELER LOAN",1
"AUTO LOAN, PERSONAL LOAN, HOUSING LOAN, CREDIT CARD, GOLD LOAN, TWO-WHEELER LOAN",1
"CREDIT CARD, PERSONAL LOAN, GOLD LOAN, CONSUMER LOAN",1
"TWO-WHEELER LOAN, GOLD LOAN, CONSUMER LOAN, PERSONAL LOAN, CREDIT CARD, HOUSING LOAN",1
"GOLD LOAN, PERSONAL LOAN, CREDIT CARD, TWO-WHEELER LOAN, HOUSING LOAN",1
"GOLD LOAN, CONSUMER LOAN, HOUSING LOAN, AUTO LOAN, PERSONAL LOAN, TWO-WHEELER LOAN",1
"CREDIT CARD, HOUSING LOAN, GOLD LOAN, CONSUMER LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, AUTO LOAN",1
"CONSUMER LOAN, GOLD LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, HOUSING LOAN, CREDIT CARD, AUTO LOAN",1
"HOUSING LOAN, GOLD LOAN, AUTO LOAN, PERSONAL LOAN, TWO-WHEELER LOAN, CONSUMER LOAN",1
"HOUSING LOAN, GOLD LOAN, CREDIT CARD, CONSUMER LOAN, PERSONAL LOAN, AUTO LOAN",1
"HOUSING LOAN, AUTO LOAN, TWO-WHEELER LOAN, CONSUMER LOAN, PERSONAL LOAN, CREDIT CARD, GOLD LOAN",1
"CONSUMER LOAN, GOLD LOAN, TWO-WHEELER LOAN, CREDIT CARD, PERSONAL LOAN, HOUSING LOAN, AUTO LOAN",1
"CONSUMER LOAN, CREDIT CARD, GOLD LOAN, AUTO LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, HOUSING LOAN",1
"HOUSING LOAN, AUTO LOAN, GOLD LOAN, PERSONAL LOAN, CONSUMER LOAN, TWO-WHEELER LOAN",1
"PERSONAL LOAN, GOLD LOAN, CREDIT CARD, TWO-WHEELER LOAN, CONSUMER LOAN, AUTO LOAN",1
"CREDIT CARD, CONSUMER LOAN, AUTO LOAN, TWO-WHEELER LOAN, GOLD LOAN, HOUSING LOAN, PERSONAL LOAN",1
"TWO-WHEELER LOAN, CREDIT CARD, HOUSING LOAN, GOLD LOAN, PERSONAL LOAN, CONSUMER LOAN",1
"PERSONAL LOAN, CREDIT CARD, AUTO LOAN, GOLD LOAN, HOUSING LOAN, TWO-WHEELER LOAN, CONSUMER LOAN",1
"HOUSING LOAN, PERSONAL LOAN, CREDIT CARD, AUTO LOAN, TWO-WHEELER LOAN, GOLD LOAN, CONSUMER LOAN",1
"AUTO LOAN, HOUSING LOAN, CONSUMER LOAN, GOLD LOAN, CREDIT CARD, PERSONAL LOAN, TWO-WHEELER LOAN",1
"CONSUMER LOAN, HOUSING LOAN, GOLD LOAN, AUTO LOAN, TWO-WHEELER LOAN, PERSONAL LOAN",1
"PERSONAL LOAN, AUTO LOAN, GOLD LOAN, CONSUMER LOAN, HOUSING LOAN, CREDIT CARD, TWO-WHEELER LOAN",1
"AUTO LOAN, CONSUMER LOAN, HOUSING LOAN, PERSONAL LOAN, CREDIT CARD, TWO-WHEELER LOAN",1
"CONSUMER LOAN, GOLD LOAN, TWO-WHEELER LOAN, CREDIT CARD, PERSONAL LOAN, AUTO LOAN, HOUSING LOAN",1
"TWO-WHEELER LOAN, GOLD LOAN, CONSUMER LOAN, PERSONAL LOAN, AUTO LOAN",1
"AUTO LOAN, GOLD LOAN, CONSUMER LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, HOUSING LOAN, CREDIT CARD",1
"TWO-WHEELER LOAN, AUTO LOAN, GOLD LOAN, CREDIT CARD, CONSUMER LOAN, HOUSING LOAN, PERSONAL LOAN",1
"GOLD LOAN, AUTO LOAN, CREDIT CARD, PERSONAL LOAN, TWO-WHEELER LOAN",1
"GOLD LOAN, AUTO LOAN, TWO-WHEELER LOAN, CONSUMER LOAN, CREDIT CARD, HOUSING LOAN, PERSONAL LOAN",1
"GOLD LOAN, CONSUMER LOAN, PERSONAL LOAN, AUTO LOAN, CREDIT CARD, TWO-WHEELER LOAN, HOUSING LOAN",1
"AUTO LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, CREDIT CARD, CONSUMER LOAN, HOUSING LOAN, GOLD LOAN",1
"TWO-WHEELER LOAN, PERSONAL LOAN, AUTO LOAN, CREDIT CARD, HOUSING LOAN, CONSUMER LOAN, GOLD LOAN",1
"TWO-WHEELER LOAN, CREDIT CARD, PERSONAL LOAN, GOLD LOAN, HOUSING LOAN, CONSUMER LOAN",1
"GOLD LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, CREDIT CARD, CONSUMER LOAN, HOUSING LOAN, AUTO LOAN",1
"HOUSING LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, CONSUMER LOAN, CREDIT CARD",1
"GOLD LOAN, TWO-WHEELER LOAN, HOUSING LOAN, CREDIT CARD, AUTO LOAN, PERSONAL LOAN, CONSUMER LOAN",1
"CREDIT CARD, PERSONAL LOAN, TWO-WHEELER LOAN, AUTO LOAN, GOLD LOAN, HOUSING LOAN, CONSUMER LOAN",1
"HOUSING LOAN, CONSUMER LOAN, GOLD LOAN, AUTO LOAN, PERSONAL LOAN, CREDIT CARD, TWO-WHEELER LOAN",1
"AUTO LOAN, GOLD LOAN, HOUSING LOAN, CREDIT CARD, CONSUMER LOAN, TWO-WHEELER LOAN",1
"TWO-WHEELER LOAN, CREDIT CARD, HOUSING LOAN, PERSONAL LOAN, GOLD LOAN",1
"GOLD LOAN, CREDIT CARD, TWO-WHEELER LOAN, PERSONAL LOAN, AUTO LOAN, HOUSING LOAN, CONSUMER LOAN",1
"HOUSING LOAN, TWO-WHEELER LOAN, CREDIT CARD, CONSUMER LOAN, AUTO LOAN",1
"HOUSING LOAN, CONSUMER LOAN, GOLD LOAN, TWO-WHEELER LOAN, AUTO LOAN, CREDIT CARD",1
"CONSUMER LOAN, GOLD LOAN, HOUSING LOAN, CREDIT CARD, TWO-WHEELER LOAN, PERSONAL LOAN",1
"PERSONAL LOAN, CREDIT CARD, TWO-WHEELER LOAN, AUTO LOAN, HOUSING LOAN, CONSUMER LOAN, GOLD LOAN",1
"CONSUMER LOAN, TWO-WHEELER LOAN, AUTO LOAN, HOUSING LOAN, CREDIT CARD, GOLD LOAN, PERSONAL LOAN",1
"CONSUMER LOAN, TWO-WHEELER LOAN, GOLD LOAN, CREDIT CARD, PERSONAL LOAN, AUTO LOAN",1
"AUTO LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, HOUSING LOAN, GOLD LOAN, CONSUMER LOAN",1
"HOUSING LOAN, PERSONAL LOAN, TWO-WHEELER LOAN, CREDIT CARD, GOLD LOAN, CONSUMER LOAN, AUTO LOAN",1
"AUTO LOAN, TWO-WHEELER LOAN, CONSUMER LOAN, GOLD LOAN, CREDIT CARD, HOUSING LOAN",1
"AUTO LOAN, CONSUMER LOAN, PERSONAL LOAN, TWO-WHEELER LOAN, HOUSING LOAN, GOLD LOAN",1
"TWO-WHEELER LOAN, CREDIT CARD, CONSUMER LOAN, PERSONAL LOAN, AUTO LOAN, HOUSING LOAN, GOLD LOAN",1
"AUTO LOAN, PERSONAL LOAN, TWO-WHEELER LOAN, CREDIT CARD, HOUSING LOAN, CONSUMER LOAN",1
"GOLD LOAN, CREDIT CARD, TWO-WHEELER LOAN, HOUSING LOAN, PERSONAL LOAN, CONSUMER LOAN",1
"HOUSING LOAN, CONSUMER LOAN, TWO-WHEELER LOAN, CREDIT CARD, PERSONAL LOAN, GOLD LOAN",1
"HOUSING LOAN, CREDIT CARD, PERSONAL LOAN, CONSUMER LOAN, TWO-WHEELER LOAN, AUTO LOAN, GOLD LOAN",1
"HOUSING LOAN, CONSUMER LOAN, CREDIT CARD, AUTO LOAN, TWO-WHEELER LOAN, GOLD LOAN, PERSONAL LOAN",1
"AUTO LOAN, CREDIT CARD, HOUSING LOAN, PERSONAL LOAN, GOLD LOAN, TWO-WHEELER LOAN",1
"PERSONAL LOAN, GOLD LOAN, CONSUMER LOAN, TWO-WHEELER LOAN, AUTO LOAN, CREDIT CARD, HOUSING LOAN",1
"TWO-WHEELER LOAN, CREDIT CARD, HOUSING LOAN, AUTO LOAN, GOLD LOAN, CONSUMER LOAN, PERSONAL LOAN",1
"TWO-WHEELER LOAN, CONSUMER LOAN, PERSONAL LOAN, AUTO LOAN, CREDIT CARD, HOUSING LOAN",1
"AUTO LOAN, HOUSING LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, CONSUMER LOAN",1
"CREDIT CARD, CONSUMER LOAN, PERSONAL LOAN, AUTO LOAN, HOUSING LOAN, GOLD LOAN",1
"PERSONAL LOAN, CREDIT CARD, CONSUMER LOAN, TWO-WHEELER LOAN, GOLD LOAN, AUTO LOAN",1
"HOUSING LOAN, CREDIT CARD, CONSUMER LOAN, AUTO LOAN, TWO-WHEELER LOAN, GOLD LOAN, PERSONAL LOAN",1
"CONSUMER LOAN, GOLD LOAN, TWO-WHEELER LOAN, HOUSING LOAN, AUTO LOAN, CREDIT CARD, PERSONAL LOAN",1
"TWO-WHEELER LOAN, PERSONAL LOAN, AUTO LOAN, HOUSING LOAN, CREDIT CARD, GOLD LOAN, CONSUMER LOAN",1
"AUTO LOAN, CONSUMER LOAN, CREDIT CARD, TWO-WHEELER LOAN, HOUSING LOAN, PERSONAL LOAN, GOLD LOAN",1
"AUTO LOAN, PERSONAL LOAN, TWO-WHEELER LOAN, CREDIT CARD, GOLD LOAN, CONSUMER LOAN, HOUSING LOAN",1
"TWO-WHEELER LOAN, PERSONAL LOAN, CREDIT CARD, AUTO LOAN, HOUSING LOAN, CONSUMER LOAN, GOLD LOAN",1
"PERSONAL LOAN, TWO-WHEELER LOAN, GOLD LOAN, AUTO LOAN, CONSUMER LOAN",1
"CONSUMER LOAN, TWO-WHEELER LOAN, CREDIT CARD, GOLD LOAN, HOUSING LOAN, PERSONAL LOAN",1
"HOUSING LOAN, TWO-WHEELER LOAN, AUTO LOAN, GOLD LOAN, CONSUMER LOAN",1
"GOLD LOAN, CREDIT CARD, AUTO LOAN, TWO-WHEELER LOAN, CONSUMER LOAN, HOUSING LOAN, PERSONAL LOAN",1
"AUTO LOAN, PERSONAL LOAN, TWO-WHEELER LOAN, HOUSING LOAN, GOLD LOAN, CONSUMER LOAN, CREDIT CARD",1
"HOUSING LOAN, CONSUMER LOAN, CREDIT CARD, AUTO LOAN, PERSONAL LOAN, GOLD LOAN",1
"GOLD LOAN, CREDIT CARD, PERSONAL LOAN, AUTO LOAN, CONSUMER LOAN, TWO-WHEELER LOAN, HOUSING LOAN",1
"CREDIT CARD, TWO-WHEELER LOAN, GOLD LOAN, HOUSING LOAN, PERSONAL LOAN, AUTO LOAN",1
"AUTO LOAN, CONSUMER LOAN, GOLD LOAN, PERSONAL LOAN, HOUSING LOAN, CREDIT CARD",1
"TWO-WHEELER LOAN, HOUSING LOAN, AUTO LOAN, CREDIT CARD, CONSUMER LOAN",1
"PERSONAL LOAN, AUTO LOAN, CREDIT CARD, TWO-WHEELER LOAN, GOLD LOAN",1
"CREDIT CARD, CONSUMER LOAN, AUTO LOAN, HOUSING LOAN, PERSONAL LOAN, TWO-WHEELER LOAN, GOLD LOAN",1
"PERSONAL LOAN, TWO-WHEELER LOAN, HOUSING LOAN, AUTO LOAN, GOLD LOAN, CONSUMER LOAN, CREDIT CARD",1
"HOUSING LOAN, CONSUMER LOAN, PERSONAL LOAN, TWO-WHEELER LOAN, CREDIT CARD, AUTO LOAN, GOLD LOAN",1
"GOLD LOAN, CONSUMER LOAN, HOUSING LOAN, AUTO LOAN, CREDIT CARD, PERSONAL LOAN",1
"TWO-WHEELER LOAN, HOUSING LOAN, CREDIT CARD, GOLD LOAN, CONSUMER LOAN, PERSONAL LOAN, AUTO LOAN",1
"GOLD LOAN, CONSUMER LOAN, PERSONAL LOAN, TWO-WHEELER LOAN, HOUSING LOAN, AUTO LOAN, CREDIT CARD",1
"TWO-WHEELER LOAN, PERSONAL LOAN, AUTO LOAN, CONSUMER LOAN, CREDIT CARD, HOUSING LOAN, GOLD LOAN",1
"CREDIT CARD, AUTO LOAN, TWO-WHEELER LOAN, CONSUMER LOAN, PERSONAL LOAN, HOUSING LOAN",1
"GOLD LOAN, CONSUMER LOAN, CREDIT CARD, TWO-WHEELER LOAN, AUTO LOAN, PERSONAL LOAN",1
"HOUSING LOAN, CONSUMER LOAN, TWO-WHEELER LOAN, AUTO LOAN, PERSONAL LOAN, GOLD LOAN, CREDIT CARD",1
"AUTO LOAN, CONSUMER LOAN, GOLD LOAN, PERSONAL LOAN, CREDIT CARD, HOUSING LOAN, TWO-WHEELER LOAN",1
"CREDIT CARD, GOLD LOAN, AUTO LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, HOUSING LOAN, CONSUMER LOAN",1
"PERSONAL LOAN, CONSUMER LOAN, CREDIT CARD, GOLD LOAN, AUTO LOAN, HOUSING LOAN, TWO-WHEELER LOAN",1
"AUTO LOAN, CREDIT CARD, CONSUMER LOAN, PERSONAL LOAN, TWO-WHEELER LOAN, GOLD LOAN, HOUSING LOAN",1
"HOUSING LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, GOLD LOAN, AUTO LOAN, CONSUMER LOAN, CREDIT CARD",1
"CREDIT CARD, TWO-WHEELER LOAN, CONSUMER LOAN, GOLD LOAN, AUTO LOAN, HOUSING LOAN",1
"CONSUMER LOAN, AUTO LOAN, HOUSING LOAN, TWO-WHEELER LOAN, GOLD LOAN, PERSONAL LOAN, CREDIT CARD",1
"AUTO LOAN, TWO-WHEELER LOAN, CREDIT CARD, PERSONAL LOAN, GOLD LOAN, CONSUMER LOAN, HOUSING LOAN",1
"AUTO LOAN, GOLD LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, CREDIT CARD, HOUSING LOAN, CONSUMER LOAN",1
"TWO-WHEELER LOAN, PERSONAL LOAN, CREDIT CARD, CONSUMER LOAN, HOUSING LOAN",1
"TWO-WHEELER LOAN, AUTO LOAN, HOUSING LOAN, CREDIT CARD, PERSONAL LOAN, CONSUMER LOAN",1
"GOLD LOAN, CONSUMER LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, HOUSING LOAN, CREDIT CARD",1
"AUTO LOAN, HOUSING LOAN, TWO-WHEELER LOAN, CREDIT CARD, GOLD LOAN, PERSONAL LOAN, CONSUMER LOAN",1
"AUTO LOAN, TWO-WHEELER LOAN, CONSUMER LOAN, CREDIT CARD, HOUSING LOAN, PERSONAL LOAN",1
"GOLD LOAN, TWO-WHEELER LOAN, HOUSING LOAN, CONSUMER LOAN, PERSONAL LOAN, CREDIT CARD, AUTO LOAN",1
"PERSONAL LOAN, GOLD LOAN, AUTO LOAN, TWO-WHEELER LOAN, HOUSING LOAN, CREDIT CARD, CONSUMER LOAN",1
"CONSUMER LOAN, PERSONAL LOAN, CREDIT CARD, GOLD LOAN, TWO-WHEELER LOAN, AUTO LOAN, HOUSING LOAN",1
"CONSUMER LOAN, PERSONAL LOAN, AUTO LOAN, GOLD LOAN, TWO-WHEELER LOAN, HOUSING LOAN, CREDIT CARD",1
"CONSUMER LOAN, CREDIT CARD, TWO-WHEELER LOAN, AUTO LOAN, HOUSING LOAN, PERSONAL LOAN, GOLD LOAN",1
"CREDIT CARD, PERSONAL LOAN, HOUSING LOAN, TWO-WHEELER LOAN, GOLD LOAN",1
"GOLD LOAN, PERSONAL LOAN, TWO-WHEELER LOAN, CREDIT CARD, CONSUMER LOAN, HOUSING LOAN, AUTO LOAN",1
"CONSUMER LOAN, HOUSING LOAN, CREDIT CARD, AUTO LOAN, PERSONAL LOAN",1
"CONSUMER LOAN, TWO-WHEELER LOAN, HOUSING LOAN, PERSONAL LOAN, AUTO LOAN, GOLD LOAN, CREDIT CARD",1
"CONSUMER LOAN, GOLD LOAN, TWO-WHEELER LOAN, HOUSING LOAN, CREDIT CARD",1
"HOUSING LOAN, PERSONAL LOAN, CONSUMER LOAN, AUTO LOAN, TWO-WHEELER LOAN, GOLD LOAN",1
"HOUSING LOAN, GOLD LOAN, TWO-WHEELER LOAN, CONSUMER LOAN, PERSONAL LOAN, AUTO LOAN",1
"CONSUMER LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, GOLD LOAN, HOUSING LOAN, AUTO LOAN",1
"CREDIT CARD, AUTO LOAN, GOLD LOAN, PERSONAL LOAN, CONSUMER LOAN",1
"HOUSING LOAN, GOLD LOAN, TWO-WHEELER LOAN, CREDIT CARD, PERSONAL LOAN, AUTO LOAN",1
"CONSUMER LOAN, CREDIT CARD, GOLD LOAN, PERSONAL LOAN, AUTO LOAN, HOUSING LOAN, TWO-WHEELER LOAN",1
"GOLD LOAN, AUTO LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, CONSUMER LOAN, HOUSING LOAN",1
"HOUSING LOAN, AUTO LOAN, PERSONAL LOAN, TWO-WHEELER LOAN, GOLD LOAN, CONSUMER LOAN",1
"AUTO LOAN, HOUSING LOAN, CONSUMER LOAN, CREDIT CARD, TWO-WHEELER LOAN",1
"GOLD LOAN, CREDIT CARD, HOUSING LOAN, AUTO LOAN, PERSONAL LOAN, TWO-WHEELER LOAN, CONSUMER LOAN",1
"CREDIT CARD, PERSONAL LOAN, AUTO LOAN, GOLD LOAN, CONSUMER LOAN, TWO-WHEELER LOAN, HOUSING LOAN",1
"AUTO LOAN, HOUSING LOAN, GOLD LOAN, CONSUMER LOAN, PERSONAL LOAN, CREDIT CARD, TWO-WHEELER LOAN",1
"GOLD LOAN, TWO-WHEELER LOAN, CREDIT CARD, CONSUMER LOAN, HOUSING LOAN, AUTO LOAN, PERSONAL LOAN",1
"CREDIT CARD, GOLD LOAN, AUTO LOAN, CONSUMER LOAN, HOUSING LOAN, PERSONAL LOAN, TWO-WHEELER LOAN",1
"TWO-WHEELER LOAN, CONSUMER LOAN, AUTO LOAN, HOUSING LOAN, GOLD LOAN, CREDIT CARD, PERSONAL LOAN",1
"HOUSING LOAN, AUTO LOAN, PERSONAL LOAN, CONSUMER LOAN, CREDIT CARD",1
"PERSONAL LOAN, AUTO LOAN, CONSUMER LOAN, GOLD LOAN, TWO-WHEELER LOAN",1
"PERSONAL LOAN, CREDIT CARD, AUTO LOAN, GOLD LOAN, HOUSING LOAN, CONSUMER LOAN, TWO-WHEELER LOAN",1
"PERSONAL LOAN, GOLD LOAN, CREDIT CARD, CONSUMER LOAN, TWO-WHEELER LOAN, HOUSING LOAN, AUTO LOAN",1
"GOLD LOAN, PERSONAL LOAN, CREDIT CARD, HOUSING LOAN, CONSUMER LOAN, AUTO LOAN, TWO-WHEELER LOAN",1
"PERSONAL LOAN, GOLD LOAN, HOUSING LOAN, TWO-WHEELER LOAN, AUTO LOAN, CREDIT CARD, CONSUMER LOAN",1
"CONSUMER LOAN, PERSONAL LOAN, CREDIT CARD, TWO-WHEELER LOAN, HOUSING LOAN, GOLD LOAN",1
"TWO-WHEELER LOAN, CREDIT CARD, AUTO LOAN, HOUSING LOAN, PERSONAL LOAN, GOLD LOAN",1
"GOLD LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, CONSUMER LOAN, AUTO LOAN, CREDIT CARD, HOUSING LOAN",1
"HOUSING LOAN, CONSUMER LOAN, AUTO LOAN, TWO-WHEELER LOAN, CREDIT CARD",1
"CREDIT CARD, TWO-WHEELER LOAN, AUTO LOAN, HOUSING LOAN, PERSONAL LOAN, CONSUMER LOAN",1
"AUTO LOAN, GOLD LOAN, CREDIT CARD, PERSONAL LOAN, HOUSING LOAN, CONSUMER LOAN, TWO-WHEELER LOAN",1
"GOLD LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, CONSUMER LOAN, AUTO LOAN, CREDIT CARD",1
"GOLD LOAN, AUTO LOAN, HOUSING LOAN, TWO-WHEELER LOAN, CREDIT CARD, PERSONAL LOAN, CONSUMER LOAN",1
"PERSONAL LOAN, GOLD LOAN, AUTO LOAN, CREDIT CARD, TWO-WHEELER LOAN, HOUSING LOAN, CONSUMER LOAN",1
"PERSONAL LOAN, CREDIT CARD, GOLD LOAN, TWO-WHEELER LOAN, CONSUMER LOAN, HOUSING LOAN, AUTO LOAN",1
"CONSUMER LOAN, TWO-WHEELER LOAN, AUTO LOAN, GOLD LOAN, HOUSING LOAN, PERSONAL LOAN, CREDIT CARD",1
"CREDIT CARD, GOLD LOAN, HOUSING LOAN, PERSONAL LOAN, CONSUMER LOAN, TWO-WHEELER LOAN, AUTO LOAN",1
"AUTO LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, CREDIT CARD, GOLD LOAN, CONSUMER LOAN, HOUSING LOAN",1
"PERSONAL LOAN, HOUSING LOAN, CONSUMER LOAN, AUTO LOAN, TWO-WHEELER LOAN, CREDIT CARD, GOLD LOAN",1
"TWO-WHEELER LOAN, AUTO LOAN, CREDIT CARD, GOLD LOAN, PERSONAL LOAN, HOUSING LOAN, CONSUMER LOAN",1
"TWO-WHEELER LOAN, PERSONAL LOAN, GOLD LOAN, AUTO LOAN, HOUSING LOAN, CONSUMER LOAN, CREDIT CARD",1
"CONSUMER LOAN, HOUSING LOAN, PERSONAL LOAN, AUTO LOAN, TWO-WHEELER LOAN, GOLD LOAN",1
"HOUSING LOAN, GOLD LOAN, CONSUMER LOAN, CREDIT CARD, AUTO LOAN, TWO-WHEELER LOAN",1
"TWO-WHEELER LOAN, HOUSING LOAN, PERSONAL LOAN, AUTO LOAN, GOLD LOAN, CREDIT CARD, CONSUMER LOAN",1
"TWO-WHEELER LOAN, AUTO LOAN, GOLD LOAN, HOUSING LOAN, CONSUMER LOAN, CREDIT CARD, PERSONAL LOAN",1
"PERSONAL LOAN, CREDIT CARD, TWO-WHEELER LOAN, AUTO LOAN, CONSUMER LOAN, HOUSING LOAN, GOLD LOAN",1
"HOUSING LOAN, GOLD LOAN, CONSUMER LOAN, CREDIT CARD, TWO-WHEELER LOAN, PERSONAL LOAN",1
"CONSUMER LOAN, TWO-WHEELER LOAN, HOUSING LOAN, GOLD LOAN, PERSONAL LOAN, CREDIT CARD",1
"HOUSING LOAN, CREDIT CARD, PERSONAL LOAN, TWO-WHEELER LOAN, CONSUMER LOAN, AUTO LOAN, GOLD LOAN",1
"TWO-WHEELER LOAN, HOUSING LOAN, GOLD LOAN, CREDIT CARD, CONSUMER LOAN, PERSONAL LOAN, AUTO LOAN",1
"HOUSING LOAN, TWO-WHEELER LOAN, CONSUMER LOAN, GOLD LOAN, AUTO LOAN",1
"PERSONAL LOAN, HOUSING LOAN, CREDIT CARD, GOLD LOAN, AUTO LOAN, TWO-WHEELER LOAN, CONSUMER LOAN",1
"CREDIT CARD, HOUSING LOAN, CONSUMER LOAN, AUTO LOAN, TWO-WHEELER LOAN, PERSONAL LOAN",1
"PERSONAL LOAN, GOLD LOAN, CONSUMER LOAN, TWO-WHEELER LOAN, AUTO LOAN, CREDIT CARD",1
"AUTO LOAN, GOLD LOAN, HOUSING LOAN, CONSUMER LOAN, TWO-WHEELER LOAN, PERSONAL LOAN",1
"GOLD LOAN, CONSUMER LOAN, TWO-WHEELER LOAN, HOUSING LOAN, CREDIT CARD, AUTO LOAN",1
"CONSUMER LOAN, CREDIT CARD, HOUSING LOAN, GOLD LOAN, PERSONAL LOAN",1
"HOUSING LOAN, CONSUMER LOAN, PERSONAL LOAN, TWO-WHEELER LOAN, GOLD LOAN, CREDIT CARD",1
"GOLD LOAN, CREDIT CARD, PERSONAL LOAN, HOUSING LOAN, CONSUMER LOAN, TWO-WHEELER LOAN, AUTO LOAN",1
"PERSONAL LOAN, HOUSING LOAN, GOLD LOAN, CONSUMER LOAN, AUTO LOAN, TWO-WHEELER LOAN, CREDIT CARD",1
"CONSUMER LOAN, GOLD LOAN, AUTO LOAN, TWO-WHEELER LOAN, PERSONAL LOAN, HOUSING LOAN, CREDIT CARD",1
"AUTO LOAN, PERSONAL LOAN, CREDIT CARD, CONSUMER LOAN, TWO-WHEELER LOAN, HOUSING LOAN",1
